Timestamp,DeviceID,deviceMake,deviceModel,Network provi. , NetworkType,RSRP,RSRQ,SINR,PCI,Downlink(Mbps),Uplink(Mbps),Velocity(km/h),Latitude,Longitude
2025-08-29 06:04:58.937,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,26.96 km/h,17.806157,83.194714
2025-08-29 06:04:49.694,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,24.55 km/h,17.806803,83.194766
2025-08-29 06:04:39.338,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,27.14 km/h,17.807429,83.194754
2025-08-29 06:04:31.611,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,50.58 km/h,17.808403,83.194930
2025-08-29 06:04:25.030,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,56.52 km/h,17.809019,83.194972
2025-08-29 06:04:15.417,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,56.66 km/h,17.810414,83.195103
2025-08-29 06:04:03.866,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,56.63 km/h,17.811685,83.195157
2025-08-29 06:03:54.183,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,57.64 km/h,17.813253,83.195373
2025-08-29 06:03:47.187,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,57.38 km/h,17.813952,83.195470
2025-08-29 06:03:39.707,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,56.74 km/h,17.815364,83.195558
2025-08-29 06:03:32.001,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,55.22 km/h,17.816094,83.195602
2025-08-29 06:03:23.454,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,51.52 km/h,17.817436,83.195675
2025-08-29 06:03:18.381,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,47.81 km/h,17.818102,83.195755
2025-08-29 06:03:07.830,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,42.80 km/h,17.819296,83.195848
2025-08-29 06:03:02.768,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,39.67 km/h,17.819773,83.195914
2025-08-29 06:02:51.696,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,34.70 km/h,17.820721,83.195969
2025-08-29 06:02:40.160,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,28.80 km/h,17.821915,83.196102
2025-08-29 06:02:27.991,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,22.57 km/h,17.822897,83.196182
2025-08-29 06:02:14.690,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,26.82 km/h,17.823536,83.196205
2025-08-29 06:02:01.730,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,27.43 km/h,17.824328,83.196075
2025-08-29 06:01:49.039,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,19.04 km/h,17.825473,83.196000
2025-08-29 06:01:44.026,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,19.04 km/h,17.825473,83.196000
2025-08-29 06:01:37.640,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,16.34 km/h,17.826135,83.195726
2025-08-29 06:01:28.219,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,26.24 km/h,17.826415,83.195617
2025-08-29 06:01:21.442,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,26.03 km/h,17.827029,83.195455
2025-08-29 06:01:16.430,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,35.89 km/h,17.827736,83.195226
2025-08-29 06:01:11.418,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,35.89 km/h,17.827736,83.195226
2025-08-29 06:01:06.407,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,44.35 km/h,17.828153,83.195159
2025-08-29 06:01:01.396,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,49.25 km/h,17.829284,83.194804
2025-08-29 06:00:56.384,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,49.25 km/h,17.829284,83.194804
2025-08-29 06:00:51.372,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,50.72 km/h,17.829999,83.194537
2025-08-29 06:00:46.361,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,49.75 km/h,17.830622,83.194320
2025-08-29 06:00:41.347,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,51.73 km/h,17.831219,83.194174
2025-08-29 06:00:36.334,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,56.05 km/h,17.831847,83.194022
2025-08-29 06:00:31.315,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,58.32 km/h,17.833098,83.193709
2025-08-29 06:00:24.982,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,58.32 km/h,17.833098,83.193709
2025-08-29 06:00:17.115,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,58.90 km/h,17.834554,83.193331
2025-08-29 06:00:07.546,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,51.84 km/h,17.835469,83.193026
2025-08-29 06:00:02.533,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,63.47 km/h,17.836685,83.192734
2025-08-29 05:59:57.516,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,55.40 km/h,17.837385,83.192503
2025-08-29 05:59:50.023,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,53.39 km/h,17.838066,83.192359
2025-08-29 05:59:38.512,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,47.99 km/h,17.839250,83.191983
2025-08-29 05:59:25.453,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,69.88 km/h,17.841524,83.191259
2025-08-29 05:59:20.402,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,81.07 km/h,17.842431,83.191018
2025-08-29 05:59:04.680,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,109.37 km/h,17.845926,83.190032
2025-08-29 05:58:52.586,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,119.92 km/h,17.848687,83.189248
2025-08-29 05:58:45.083,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,116.32 km/h,17.851544,83.188425
2025-08-29 05:58:34.888,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,113.94 km/h,17.855586,83.188245
2025-08-29 05:58:27.753,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,113.94 km/h,17.855586,83.188245
2025-08-29 05:58:18.432,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,116.57 km/h,17.858741,83.188672
2025-08-29 05:58:12.013,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,118.12 km/h,17.861371,83.188968
2025-08-29 05:58:06.664,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,116.10 km/h,17.862824,83.189205
2025-08-29 05:58:01.121,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,117.50 km/h,17.864633,83.189496
2025-08-29 05:57:48.857,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,109.40 km/h,17.868567,83.190021
2025-08-29 05:57:42.655,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,109.40 km/h,17.868567,83.190021
2025-08-29 05:57:36.122,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,110.41 km/h,17.871371,83.190028
2025-08-29 05:57:30.492,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,110.63 km/h,17.872758,83.189765
2025-08-29 05:57:25.480,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,111.96 km/h,17.874130,83.189490
2025-08-29 05:57:20.468,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,106.63 km/h,17.875718,83.189190
2025-08-29 05:57:12.567,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,97.42 km/h,17.878031,83.188733
2025-08-29 05:57:03.810,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,98.21 km/h,17.880413,83.188263
2025-08-29 05:56:56.953,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,91.73 km/h,17.882743,83.187772
2025-08-29 05:56:50.399,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,91.73 km/h,17.882743,83.187772
2025-08-29 05:56:42.902,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,93.85 km/h,17.883887,83.187520
2025-08-29 05:56:34.559,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,79.31 km/h,17.887065,83.186886
2025-08-29 05:56:28.401,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,79.31 km/h,17.887065,83.186886
2025-08-29 05:56:19.325,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,74.05 km/h,17.889011,83.186466
2025-08-29 05:56:10.634,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,71.32 km/h,17.890827,83.186185
2025-08-29 05:56:05.253,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,69.41 km/h,17.891728,83.185976
2025-08-29 05:55:56.754,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,67.61 km/h,17.892755,83.185858
2025-08-29 05:55:48.405,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,67.61 km/h,17.894165,83.185545
2025-08-29 05:55:42.456,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,0.00 km/h,17.895834,83.185190
2025-08-29 05:55:34.929,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,67.10 km/h,17.896663,83.185127
2025-08-29 05:55:24.937,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,65.74 km/h,17.899031,83.185216
2025-08-29 05:55:17.765,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,65.74 km/h,17.899031,83.185216
2025-08-29 05:55:12.508,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,72.76 km/h,17.900784,83.185214
2025-08-29 05:55:07.494,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,72.76 km/h,17.900784,83.185214
2025-08-29 05:54:54.044,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,98.50 km/h,17.903846,83.185237
2025-08-29 05:54:46.939,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,102.17 km/h,17.905156,83.185304
2025-08-29 05:54:37.655,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,107.39 km/h,17.907852,83.185306
2025-08-29 05:54:28.095,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,105.95 km/h,17.910579,83.185373
2025-08-29 05:54:22.688,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,105.30 km/h,17.911906,83.185434
2025-08-29 05:54:15.116,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,100.66 km/h,17.914432,83.185496
2025-08-29 05:54:04.590,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,95.47 km/h,17.916883,83.185566
2025-08-29 05:53:58.217,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,90.22 km/h,17.919047,83.185611
2025-08-29 05:53:48.703,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,85.75 km/h,17.920349,83.185664
2025-08-29 05:53:41.669,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,82.26 km/h,17.921382,83.185680
2025-08-29 05:53:32.579,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,74.92 km/h,17.923436,83.185660
2025-08-29 05:53:27.408,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,71.10 km/h,17.924327,83.185632
2025-08-29 05:53:06.665,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,55.76 km/h,17.927562,83.185812
2025-08-29 05:52:56.641,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,43.67 km/h,17.928852,83.185789
2025-08-29 05:52:51.633,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,34.02 km/h,17.930111,83.185913
2025-08-29 05:52:46.623,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,34.02 km/h,17.930111,83.185913
2025-08-29 05:52:38.496,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,31.43 km/h,17.930492,83.185935
2025-08-29 05:52:29.714,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,32.36 km/h,17.931427,83.186070
2025-08-29 05:52:20.461,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,26.89 km/h,17.932606,83.186434
2025-08-29 05:52:15.445,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,26.89 km/h,17.932606,83.186434
2025-08-29 05:52:10.435,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,28.55 km/h,17.933012,83.186594
2025-08-29 05:52:05.423,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,28.51 km/h,17.933513,83.186889
2025-08-29 05:52:00.406,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,28.51 km/h,17.933513,83.186889
2025-08-29 05:51:55.392,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,28.69 km/h,17.933962,83.187209
2025-08-29 05:51:50.380,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,28.69 km/h,17.933962,83.187209
2025-08-29 05:51:45.330,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,27.18 km/h,17.934300,83.187429
2025-08-29 05:51:33.694,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,27.90 km/h,17.935083,83.188083
2025-08-29 05:51:17.987,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,23.44 km/h,17.935881,83.188790
2025-08-29 05:51:02.920,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,30.28 km/h,17.936417,83.189470
2025-08-29 05:50:56.477,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,35.35 km/h,17.936963,83.190050
2025-08-29 05:50:45.288,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,38.81 km/h,17.937689,83.190722
2025-08-29 05:50:40.110,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,35.17 km/h,17.938013,83.191112
2025-08-29 05:50:35.097,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,42.98 km/h,17.938577,83.191555
2025-08-29 05:50:25.348,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,45.25 km/h,17.938939,83.192002
2025-08-29 05:50:14.717,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,51.59 km/h,17.940004,83.193133
2025-08-29 05:50:09.080,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,57.49 km/h,17.940556,83.193632
2025-08-29 05:50:04.068,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,55.76 km/h,17.941023,83.194157
2025-08-29 05:49:37.720,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,63.43 km/h,17.943629,83.196891
2025-08-29 05:49:17.577,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,65.41 km/h,17.946687,83.200070
2025-08-29 05:49:11.679,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,65.41 km/h,17.946687,83.200070
2025-08-29 05:49:06.669,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,66.92 km/h,17.947376,83.200796
2025-08-29 05:49:01.657,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,66.96 km/h,17.947987,83.201390
2025-08-29 05:48:56.646,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,69.16 km/h,17.948608,83.201997
2025-08-29 05:48:51.637,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,70.24 km/h,17.949217,83.202590
2025-08-29 05:48:46.624,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,68.87 km/h,17.949811,83.203268
2025-08-29 05:48:41.615,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,73.69 km/h,17.950475,83.203872
2025-08-29 05:48:36.601,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,74.09 km/h,17.951077,83.204589
2025-08-29 05:48:27.178,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,71.89 km/h,17.952427,83.205904
2025-08-29 05:48:19.678,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,74.30 km/h,17.954177,83.207865
2025-08-29 05:48:12.444,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,74.30 km/h,17.954177,83.207865
2025-08-29 05:48:06.477,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,74.41 km/h,17.955449,83.209225
2025-08-29 05:47:55.683,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,76.32 km/h,17.956286,83.210087
2025-08-29 05:47:38.883,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,78.66 km/h,17.959112,83.212881
2025-08-29 05:47:12.185,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,69.12 km/h,17.962383,83.216284
2025-08-29 05:47:02.317,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,66.06 km/h,17.963512,83.217389
2025-08-29 05:46:56.721,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,69.01 km/h,17.964261,83.218140
2025-08-29 05:46:47.579,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,86.83 km/h,17.966097,83.220019
2025-08-29 05:46:41.444,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,102.02 km/h,17.967798,83.221795
2025-08-29 05:46:35.615,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-93 dBm,-12 dB,-2 dB,170,0 Mbps,0 Mbps,102.02 km/h,17.967798,83.221795
